SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-6276;6,6;0,00001709;3,11;1.76053 203.291 364.605 572.378 842.588 1036.99 1234.46 1355.7;0.570889 225.126 392.796 585.181 808.231 1001.51 1201.25 1401.31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SysObs;SysObs;SysObs;SysObs;SysObs;SysObs;UserDefCon;UserDefCon;UserDefCon;UserDefCon;UserDefCon;UserDefCon;UserDefCon;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Leak;Leak;Leak;Leak;Leak;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;LeafQ;LeafQ;LeafQ;LeafQ;Const;Const;Const;Const;Const;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrStats;FlrStats;FlrStats;FlrStats;FlrStats;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status
obs;time;elapsed;date;hhmmss;averaging;Measurement;Genotype;Replicate;Species;AmbPAR_level;PulseDuration;Phase;TIME;E;Emm;A;Ca;Ci;Pci;Pca;gsw;gbw;gtw;gtc;Rabs;TleafEB;TleafCnd;SVPleaf;RHcham;VPcham;SVPcham;VPDleaf;LatHFlux;SenHFlux;NetTherm;EBSum;Asty;Esty;Adyn;Crd;Csd;dCsd/dt;αVc;Edyn;Hr;Hs;dHs/dt;αVh;Leak;LeakPct;CorrFact;CorrFactPct;Fan;DarkAdaptedID;Qmax_d;Fo;Fm;Fv/Fm;A_dark;LightAdaptedID;Qmax;Fs;Fm';PhiPS2;PS2/1;Qabs_fs;A_fs;ETR;PhiCO2;NPQ;alt._Fo';DarkPulseID;Fmin;Fo';Fv'/Fm';qP;qN;qP_Fo;qN_Fo;qL;1-qL;ID;P1_dur;P1_Fmax;T@P1_Fmax;Q@P1_Fmax;P1_PredF;P1_ΔF;P2_dur;P2_ramp;P2_int;P2_int_se;P2_slp;P2_slp_se;P2_R2;P2_dQdt;P3_dur;P3_Fmax;T@P3_Fmax;Q@P3_Fmax;P3_PredF;P3_ΔF;ID;Dur;DCo;InitSlope;Fo;F1;T@F1;T@HIR;F2;T@F2;DCmax;T@DCmax;PhiPS2_dc;Qin;Qabs;alpha;convert;S;K;Geometry;Custom;UseDynamic;TIME;CO2_s;CO2_r;H2O_s;H2O_r;CO2_a;H2O_a;Flow;Pa;ΔPcham;Tair;Tleaf;Tleaf2;Offset;Offset2;Fan_speed;Qamb_in;Qamb_out;ΔCO2;CO2_s_d;CO2_r_d;ΔH2O;CO2_b;H2O_b;e_s;e_r;Td_s;Td_r;Q;f_red;f_blue;f_farred;F;Q_modavg;F_dc;Pc;Tled;TDigital;TPreamp;TPwrSpy;TDrive;Q_red;Q_blue;Q_farred;TSPF;state;F_avg;dF/dt;dF_dc/dt;F_dc_avg;period;time;hhmmss;co2_t;h2o_t;count;co2_adj;h2o_adj;co2_match;h2o_match;co2_at;h2o_at;co2_cv;h2o_cv;Adyn:MN;Adyn:SLP;Adyn:SD;Adyn:OK;gsw:MN;gsw:SLP;gsw:SD;gsw:OK;Stable;Total;State;Vflow;VPchamber;abs_c_a;abs_c_b;abs_h_a;abs_h_b;Wc_s;Wc_r;Wco_s;Wco_r;Ww_s;Ww_r;Wwo_s;Wwo_r;Flow_s_v;Flow_r_v;Tleaf_mv;Tleaf2_mv;Tleaf_j;Tleaf2_j;Console_RH;Console_T;Console_H2O;Fan_%;Flow_%;Pump;Tchp_pwm;Txchg_pwm;diag_20v;diag_5_4v;diag_12v;diag_5va;diag_3_3vf;AccCO2_soda;AccH2O_des;AccH2O_hum;CO2_hrs;ADC_CH1;ADC_CH2;ADC_CH3;ADC_CH4;ADC_CH5;ADC_CH6;ADC_CH7;ADC_CH8;DAC_1;DAC_2;DAC_3;DAC_4;GPIO;GPIO_dir;excit_5v;power_12v;power_5v;ch1_pullup;AuxPower;MatchValveR;MatchValveS;MatchCO2;MatchH2O;cf_co2_a;cf_co2_b;cf_co2_c;cf_co2_d;cf_h2o_a;cf_h2o_b;cf_h2o_c;cf_h2o_d;co2_fit_low;co2_fit_high;h2o_fit_low;h2o_fit_high;co2_elapsed;h2o_elapsed;CO2_f;CO2_f_s;Pump_f;Pump_f_s;Pump_p;Pump_p_s;Tboard;V_system;DIAG;Flow_s;Flow_r;Txchg;Tirga;Tchopper;Ts;Tr;CO2_%;Desiccant_%;Humidifier_%;Txchg_sp;CO2_r_sp;H2O_r_sp;SS_s;SS_r
;s;s;;;s;;;;;;;;s;mol m⁻² s⁻¹;mmol m⁻² s⁻¹;µmol m⁻² s⁻¹;µmol mol⁻¹;µmol mol⁻¹;Pa;Pa;mol m⁻² s⁻¹;mol m⁻² s⁻¹;mol m⁻² s⁻¹;mol m⁻² s⁻¹;W m⁻²;°C;°C;kPa;%;kPa;kPa;kPa;W m⁻²;W m⁻²;W m⁻²;W m⁻²;µmol m⁻² s⁻¹;mmol m⁻² s⁻¹;µmol m⁻² s⁻¹;µmol mol⁻¹;µmol mol⁻¹;µmol mol⁻¹ s⁻¹;cm³;mmol m⁻² s⁻¹;mmol mol⁻¹;mmol mol⁻¹;mmol mol⁻¹ s⁻¹;cm³;µmol s⁻¹;%;;%;µmol s⁻¹;;;;;;µmol m⁻² s⁻¹;;;;;;;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹;µmol µmol⁻¹;;;;;;;;;;;;;;ms;;ms;µmol m⁻² s⁻¹;;;ms;%;;;centimol m⁻² s⁻¹;centimol m⁻² s⁻¹;;mol m⁻² s⁻²;ms;;ms;µmol m⁻² s⁻¹;;;;ms;;s⁻¹;;;ms;ms;;ms;;ms;;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹;;J/µmol;cm²;;;mol m⁻² s⁻¹;;s;µmol mol⁻¹;µmol mol⁻¹;mmol mol⁻¹;mmol mol⁻¹;µmol mol⁻¹;mmol mol⁻¹;µmol s⁻¹;kPa;kPa;°C;°C;°C;°C;°C;rpm;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹;µmol mol⁻¹;µmol mol⁻¹;µmol mol⁻¹;mmol mol⁻¹;µmol mol⁻¹;mmol mol⁻¹;kPa;kPa;°C;°C;µmol m⁻² s⁻¹;;;;;µmol m⁻² s⁻¹;;;°C;°C;°C;°C;°C;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹;s;;;min⁻¹;min⁻¹;;s;secs;;s;s;;µmol/mol;mmol/mol;µmol/mol;mmol/mol;µmol/mol;mmol/mol;%;%;µmol m⁻² s⁻¹;µmol m⁻² s⁻¹ min⁻¹;µmol m⁻² s⁻¹;;mol m⁻² s⁻¹;mol m⁻² s⁻¹ min⁻¹;mol m⁻² s⁻¹;;;;;V;V;;;;;;;;;;;;;V;V;mV;mV;°C;°C;%;°C;mmol mol⁻¹;%;%;;V;V;V;V;V;V;V;mg;mg;mg;hrs;V;V;V;V;V;V;V;V;V;V;V;V;;;;;;;V;%;%;µmol/mol;mmol/mol;µmol/mol;;;;mmol/mol;;;;µmol mol⁻¹;µmol mol⁻¹;mmol mol⁻¹;mmol mol⁻¹;min;min;V;V;V;V;V;V;°C;V;;µmol s⁻¹;µmol s⁻¹;°C;°C;°C;°C;°C;%;%;%;°C;µmol mol⁻¹;mmol mol⁻¹;%;%
1;1748956396;0;20250603 15:13:16;15:13:16;none;A/Q;Delinel;1;Common Bean;;;;1748956396;0,001752647;1,752647206;10,86808102;382,51;172,2636605;17,49065193;38,83784455;0,087621511;2,962499166;0,086206832;0,054004471;321,4820615;28,11150772;26,3432;3,443394571;40,65959518;1,428657184;3,51370243;2,014737388;-77,2917418;54,76601806;3,970255788;302,9265935;10,95491258;1,743945129;10,86808102;404,6073335;387,9442121;0,024671466;66,04363237;1,752647206;11,47879328;14,0717993;-1,71918E-05;77,18012745;165;41;1;0;53923,19415;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,0461;10,86808102;#DIV/0!;0,00646507;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1999,82;1681,0461;0,840598704;0,160755499;6;0,5;0: Broadleaf;2;TRUE;1748956396;382,51;399,949;14,0707;11,4907;382,201;14,1206;399,862;101,434;0,100194;26,6861;26,3432;999,9;0;0;10045;0;7,28891;-17,439;387,969;404,598;2,58;399,949;11,4907;1,42725;1,16555;12,2103;9,16861;1999,82;0,979992;0,0200079;0;568,314;4,99957;11400,3;19280,7;39;40;39;39,5;40,687;1954,91;39,91;0;1748956396;0;568,79288;-4,49007692;-103,2846153;11413,704;15;1748955308;14:55:08;1748955300;1748955308;1;1,152;-0,051;0,31;-0,077;400;6;0,23;0,02;11,15941929;-1,04990543;0,166456952;0;0,090014467;-0,009589527;0,001385401;1;1;2;1/2;2,99523;2,81119;0,093553;0,0974752;0,0771397;0,0670679;24769,7;25618,9;31083,6;31475,9;44953,6;42604,1;44997,7;41987,5;1,49235;2,2984;0,110582;0;24,5301;999,9;39,4;24,7;12,1318;62,3001;5,41266;1;-0,167561;-0,311917;20,2242;5,22268;11,9021;4,9718;3,273;9999;9999;9999;999,9;1,87943;1,87958;1,88157;1,87462;1,87805;1,87744;1,87449;1,88225;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,309;-0,0499;0,05849681;0,001323616;-2,00882E-06;6,81171E-10;-0,13712485;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;18,3;18,1;0,996094;2,53296;1,44531;2,16553;1,55029;2,33521;30,6956;24,1138;18;212,212;776,492;25,0004;25,0586;30,0001;25,0994;25,0652;19,9612;-30;-30;25;400;6,27583;101,713;100,429
2;1748956517;120,5;20250603 15:15:16;15:15:16;none;A/Q;Delinel;1;Common Bean;;;;1748956517;0,001529455;1,529455404;9,480888158;384,792;171,6594989;17,42997353;39,07103549;0,075266247;2,962024169;0,074219666;0,04648011;321,5218205;28,2214641;26,437;3,462504075;40,30098766;1,420405851;3,524493899;2,042098224;-67,44898329;48,09822047;3,489982345;305,66104;9,552725097;1,523984549;9,480888158;404,7094696;390,2439273;0,011882041;66,04363237;1,529455404;11,72681569;13,98826573;-7,59674E-06;77,18012745;166;41;1;0;53900,00565;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,2636;9,480888158;#DIV/0!;0,005639144;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,08;1681,2636;0,840598176;0,16075448;6;0,5;0: Broadleaf;2;TRUE;1748956517;384,792;399,996;13,9889;11,7356;384,483;14,039;400,124;101,438;0,100066;26,7382;26,437;999,9;0;0;10041,9;0;7,29309;-15,2037;390,251;404,746;2,25333;399,996;11,7356;1,419;1,19043;12,1222;9,48241;2000,08;0,980009;0,019991;0;563,185;4,99957;11274,8;19283,4;38,312;39,187;38,312;38,375;40;1955,2;39,88;0;1748956516;0;563,3044;-0,504692327;-39,17692303;11279,064;15;1748955308;14:55:08;1748955300;1748955308;1;1,152;-0,051;0,31;-0,077;400;6;0,23;0,02;9,625831789;-0,532510645;0,106603547;0;0,076329752;-0,003895722;0,000567715;1;1;2;1/2;2,99555;2,81104;0,0939803;0,0974832;0,0768031;0,068156;24757,1;25617;31082,5;31474;44968,5;42552,5;44996,2;41985,7;1,4922;2,29748;0,113562;0;24,5753;999,9;39,4;24,8;12,2043;62,0901;5,6851;1;-0,166301;-0,266364;20,2243;5,22238;11,9021;4,97215;3,273;9999;9999;9999;999,9;1,87942;1,87958;1,88156;1,87458;1,87805;1,87744;1,87445;1,88227;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,309;-0,0501;0,05849681;0,001323616;-2,00882E-06;6,81171E-10;-0,13712485;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;20,3;20,1;0,997314;2,52808;1,44531;2,16553;1,55029;2,38892;30,8253;24,105;18;212,237;775,97;25,0002;25,0818;30,0001;25,1247;25,0903;19,972;-30;-30;25;400;6,27583;101,71;100,424
3;1748956637;241;20250603 15:17:17;15:17:17;none;A/Q;Delinel;1;Common Bean;;;;1748956637;0,001464067;1,464066952;9,075777227;385,582;172,7407018;17,53939674;39,1504469;0,072122848;2,963201332;0,071161634;0,044561315;321,4856915;28,22394599;26,456;3,466386128;40,54174656;1,427748207;3,521674145;2,038637922;-64,56535258;42,9094168;3,112332518;302,9420882;9,039541504;1,460434618;9,075777227;404,844561;391,0668121;0,000440475;66,04363237;1,464066952;11,89588073;14,0606021;6,54629E-06;77,18012745;167;42;1;0;53936,87074;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,0707;9,075777227;#DIV/0!;0,005398808;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1999,85;1681,0707;0,840598395;0,160754902;6;0,5;0: Broadleaf;2;TRUE;1748956637;385,582;399,983;14,0615;11,9021;385,273;14,1115;400,083;101,436;0,0999817;26,7246;26,456;999,9;0;0;10048,8;0;7,29309;-14,4005;391,082;404,801;2,15942;399,983;11,9021;1,42634;1,2073;12,2006;9,69183;1999,85;0,980004;0,0199962;0;560,816;4,99957;11216,6;19281,1;37,812;38,75;37,812;38;39,562;1954,96;39,89;0;1748956637;0;561,1470385;-0,927350432;-21,15213677;11220,35769;15;1748955308;14:55:08;1748955300;1748955308;1;1,152;-0,051;0,31;-0,077;400;6;0,23;0,02;9,062039336;-0,116791524;0,034160574;1;0,072083793;-0,000216674;6,95007E-05;1;2;2;2/2;2,99553;2,81101;0,0941246;0,0974768;0,0770957;0,0688885;24751,7;25616,1;31080,9;31472,7;44952;42517,4;44993,9;41984,1;1,48923;2,29645;0,112787;0;24,6071;999,9;39,3;25;12,3199;62,0501;5,55689;1;-0,165564;-0,256653;20,2242;5,22268;11,9021;4,97185;3,273;9999;9999;9999;999,9;1,87943;1,87957;1,8816;1,87465;1,87805;1,87744;1,87449;1,88226;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,309;-0,05;0,05849681;0,001323616;-2,00882E-06;6,81171E-10;-0,13712485;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;22,3;22,1;0,997314;2,52441;1,44531;2,16431;1,55029;2,47803;30,9552;24,1138;18;211,348;775,198;25;25,0966;30,0001;25,1394;25,1049;19,9797;-30;-30;25;400;6,27583;101,705;100,42
4;1748956758;361,5999999;20250603 15:19:17;15:19:17;none;A/Q;Delinel;1;Common Bean;;;;1748956758;0,001247208;1,247208202;-1,301110767;401,136;419,6454544;42,60916744;40,72978942;0,068980537;2,965062025;0,06810125;0,042641348;0,003989314;25,70797801;25,2373;3,224941478;41,65132706;1,40782864;3,380033097;1,817112838;-55,00188172;126,5391788;9,084834649;80,62612101;-1,265462643;1,243038046;-1,301110767;404,8770165;406,7685758;0,012393673;66,04363237;1,247208202;12,02117511;13,86583776;-2,49791E-05;77,18012745;166;41;1;0;54116,9782;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;-1,301110767;#DIV/0!;-61,96831367;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1748956758;401,136;399,986;13,8653;12,027;400,826;13,9156;400,088;101,436;0,100111;26,0289;25,2373;999,9;0;0;10059,4;0;7,29309;1,14975;406,776;404,856;1,83824;399,986;12,027;1,40644;1,21997;11,9872;9,84754;0,0499957;0;0;0;410,34;0,0499957;-8,97;-1,25;34,937;38,187;36,5;37,25;37,5;0;0;0;1748956757;0;403,3076;-11,14384626;-1,868461625;-4,6736;15;1748955308;14:55:08;1748955300;1748955308;1;1,152;-0,051;0,31;-0,077;400;6;0,23;0,02;-1,234050425;0,039622561;0,048267541;1;0,069964521;-0,002904088;0,000428103;1;2;2;2/2;2,99556;2,81123;0,0970262;0,0974773;0,0762908;0,0694377;24672,9;25616,1;31081,4;31472,8;44992;42493;44994,8;41984,7;1,49203;2,29592;0,0588037;0;24,2721;999,9;39,2;25,1;12,3615;61,7392;5,6891;1;-0,165742;-0,313213;20,2424;5,22418;11,9032;4,9725;3,273;9999;9999;9999;999,9;1,87943;1,87958;1,88163;1,87461;1,87805;1,87744;1,87451;1,88226;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,31;-0,0503;0,05849681;0,001323616;-2,00882E-06;6,81171E-10;-0,13712485;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;24,3;24,2;0,998535;2,52197;1,44531;2,16431;1,55029;2,46704;31,0419;24,14;18;212,243;774,785;24,9992;25,0974;30;25,1457;25,1112;19,9901;-30;-30;25;400;6,27583;101,706;100,421
5;1748956878;482,0999999;20250603 15:21:18;15:21:18;none;A/Q;Delinel;1;Common Bean;;;;1748956878;0,001142899;1,142899105;7,218527116;388,429;172,4305071;17,50823742;39,44027809;0,056350246;2,961022547;0,0557612;0,03490316;321,5309585;28,08219402;26,2981;3,434239358;40,36297058;1,402655171;3,475103917;2,031584186;-50,40185054;32,00674684;2,318778605;305,4546334;7,269082754;1,141161824;7,218527116;404,830902;393,8742606;0,000453807;66,04363237;1,142899105;12,12391675;13,81355874;-9,27314E-06;77,18012745;165;41;1;0;53913,78644;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;1681,3062;7,218527116;#DIV/0!;0,004293404;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,13;1681,3062;0,840598461;0,16075503;6;0,5;0: Broadleaf;2;TRUE;1748956878;388,429;399,99;13,8141;12,1271;388,119;13,8645;400,26;101,438;0,0999338;26,4986;26,2981;999,9;0;0;10036,2;0;7,29309;-11,5615;393,87;404,9;1,68702;399,99;12,1271;1,40128;1,23015;11,9315;9,97156;2000,13;0,980002;0,0199976;0;563,989;4,99957;11297,6;19283,8;38;40;38,125;40;39,812;1955,23;39,9;0;1748956878;0;565,8251538;-8,588034189;-100,9401711;11308,59615;15;1748955308;14:55:08;1748955300;1748955308;1;1,152;-0,051;0,31;-0,077;400;6;0,23;0,02;7,306644573;-0,208446307;0,044630945;1;0,056950366;-0,002686125;0,000393108;1;2;2;2/2;2,99576;2,81086;0,0946593;0,0974813;0,0760827;0,0698785;24736,5;25616;31080,1;31472,7;45000,1;42472,8;44992,7;41984,8;1,4942;2,29527;0,112355;0;24,4558;999,9;39,1;25,2;12,4015;62,0893;5,52885;1;-0,16686;-0,322277;20,2258;5,22193;11,9021;4,9719;3,273;9999;9999;9999;999,9;1,87943;1,87958;1,88162;1,87468;1,87805;1,87744;1,87452;1,88231;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,31;-0,0504;0,05849681;0,001323616;-2,00882E-06;6,81171E-10;-0,13712485;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;26,3;26,2;0,998535;2,53296;1,44531;2,16309;1,55029;2,3938;31,1504;24,1138;18;212,921;774,158;25,0001;25,0924;30,0001;25,1436;25,1112;19,9973;-30;-30;25;400;6,27583;101,702;100,421
6;1748956999;602,5999999;20250603 15:23:18;15:23:18;none;A/Q;Delinel;1;Common Bean;;;;1748956999;0,001031;1,031000232;-1,169273627;401,159;422,3349473;42,88301623;40,73285438;0,056784945;2,963113199;0,056187245;0,035170205;0,003989314;25,78145549;25,1865;3,215204533;41,20833122;1,39433916;3,38363413;1,820865374;-45,46711022;137,4466275;9,872797506;101,8563041;-1,225316795;1,029886666;-1,169273627;404,9560687;406,7462606;-0,002224133;66,04363237;1,031000232;12,20703978;13,73199371;-8,31089E-07;77,18012745;166;41;1;0;54056,56079;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;-1,169273627;#DIV/0!;-55,68927466;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1748956999;401,159;399,941;13,7322;12,2089;400,849;13,7827;400,083;101,438;0,0999298;26,0469;25,1865;999,9;0;0;10048,1;0;7,29309;1,21851;406,745;404,884;1,52331;399,941;12,2089;1,39296;1,23844;11,8412;10,0718;0,0499957;0;0;0;399,93;0,0499957;-1,67;-1,01;37,437;41,062;39,125;41,25;40;0;0;0;1748956998;0;399,544;-28,87076907;22,26692292;-3,406;15;1748955308;14:55:08;1748955300;1748955308;1;1,152;-0,051;0,31;-0,077;400;6;0,23;0,02;-1,195589556;0,013791842;0,055623922;1;0,056826024;-0,000144376;5,41006E-05;1;2;2;2/2;2,99558;2,81095;0,097033;0,0974732;0,0757461;0,0702367;24671,6;25616,2;31079,9;31472,6;45016,6;42456,8;44992,8;41985;1,49045;2,29515;0,0611693;0;24,1824;999,9;39;25,4;12,519;62,1493;5,72516;1;-0,167292;-0,358282;20,2423;5,22358;11,9024;4,9726;3,273;9999;9999;9999;999,9;1,87943;1,87958;1,88164;1,87465;1,87805;1,87744;1,87454;1,88227;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,31;-0,0505;0,05849681;0,001323616;-2,00882E-06;6,81171E-10;-0,13712485;0,013407564;-0,000705198;1,36654E-05;17;1974;3;22;28,3;28,2;0,998535;2,53418;1,44531;2,16187;1,55029;2,36572;31,2374;24,1313;18;211,725;773,975;24,9995;25,0818;30,0001;25,1373;25,107;20,0045;-30;-30;25;400;6,27583;101,702;100,421
