SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;1745144934;3306;2,50;20250420 12:28:53;12:28:53;none;basetest;;direct apply on fiberoptic+tape;1745144934;-3,67E-06;-0,003674018;-0,17661705;500,284;-219,4452113;-22,20238703;50,61627422;-0,000393752;2,957123966;-0,000393781;-0,000246111;0,003991468;24,97787184;24,8392;3,149322201;70,24357728;2,230445131;3,175301169;0,918877071;0,162024198;21,95274914;1,568835221;23,68760003;-0,207190497;-0,003068494;-0,17661705;511,2837898;511,5506364;0,000593187;65,76306425;-0,003674018;22,05105974;22,04596242;-3,69E-05;77,31601561;30;7;1;0;54066,32503;RECT-3211-20250417-12_28_58;10318,9;3,625;2,45;-0,479591837;-0,17661705;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,17661705;#DIV/0!;-1,32E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-2,085106383;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745144934;500,284;499,971;22,0454;22,0499;499,905;21,7436;400,113;101,075;0,100081;24,9769;24,8392;999,9;0;0;10050;0;0,23487;0,313446;511,562;511,243;-0,00458527;499,971;22,0499;2,22823;2,22869;19,1667;19,1701;0,0500092;0;0;0;8,2;0,0500092;-2,36;0,97;34,5;38,75;36,625;38,437;36,75;0;0;0;122;0;3,625;-14,42085419;-4,847863321;-1,799230769;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,153444697;-0,013278152;0,03268252;1;-0,001542926;0,006569775;0,001098273;1;2;2;02/Feb;3,01873;2,77519;0,114678;0,113907;0,1142;0,113933;22890,6;26740,6;22655,5;27726,2;29082;35070,3;36316,2;44009,4;1,71273;2,24148;0,0647828;0;23,7751;999,9;61,1;28,6;23,7551;61,9171;10,2163;1;-0,201021;-0,144899;20,2958;5,19752;11,9501;4,94695;3,3;9999;9999;9999;227,3;1,8602;1,86081;1,86158;1,8572;1,8569;1,85791;1,85876;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,379;0,3018;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;138,5;138,6;1,26587;2,55127;1,54663;2,23877;1,49658;2,43042;34,6692;24,2013;18;331,796;696,685;24,0179;24,8363;30,0001;24,8256;24,8213;25,3588;15,4482;100;24,0206;500;21,9889;100,227;100,746
29;1745145056;3428,5;2,50;20250420 12:30:56;12:30:56;none;basetest;;direct apply on fiberoptic+tape;1745145056;-1,02E-05;-0,010195722;-0,323901521;600,287;115,7693875;11,71266933;60,73248969;-0,001081471;2,951136183;-0,001081691;-0,000676037;0,003991468;25,01026045;24,8669;3,154533204;69,983835;2,226268794;3,181118603;0,92826441;0,44963132;22,38560271;1,603486055;24,44271155;-0,163003163;-0,011656527;-0,323901521;613,5421374;613,8242364;0,032027328;65,76306425;-0,010195722;22,02033188;22,00544121;-8,42E-06;77,31601561;30;7;1;0;53884,90323;RECT-3212-20250417-12_31_00;10320,3;5,1208;3,67;-0,395313351;-0,323901521;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,323901521;#DIV/0!;-2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-2,52963882;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145056;600,287;600,032;22,0047;22,0218;599,956;21,7044;400,001;101,072;0,100422;25,0076;24,8669;999,9;0;0;10016,2;0;0,221054;0,254395;613,793;613,543;-0,0170555;600,032;22,0218;2,22407;2,2258;19,1368;19,1492;0,0500092;0;0;0;2,01;0,0500092;-5,7;0,55;34,5;39,625;36,937;39,625;37,062;0;0;0;121,6000001;0;5,1208;-8,683077105;1,630000318;-4,6824;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,167676353;-0,021814238;0,087936801;1;-0,001141233;0,000215359;8,21E-05;1;2;2;02/Feb;3,0186;2,77524;0,130699;0,129841;0,114054;0,113833;22476,5;26260,4;22655,1;27726,3;29086,6;35075;36315,3;44009,6;1,71253;2,24172;0,0659004;0;23,7844;999,9;61;28,6;23,7157;62,0371;10,3285;1;-0,201479;0,150082;20,297;5,19363;11,9501;4,9477;3,3;9999;9999;9999;227,4;1,8602;1,86081;1,86157;1,85725;1,85691;1,85791;1,85874;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,331;0,3003;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;140,5;140,7;1,46729;2,54395;1,54663;2,23755;1,49658;2,42798;34,6692;24,2013;18;331,654;696,763;24,2592;24,8259;30,0002;24,8158;24,8109;29,3948;15,4482;100;24,1012;600;22,0264;100,224;100,747
30;1745145179;3551;2,60;20250420 12:32:58;12:32:58;none;basetest;;direct apply on fiberoptic+tape;1745145179;-1,05E-05;-0,010504508;-0,267375988;500,399;111,191442;11,24968307;50,62736893;-0,001112166;2,953929783;-0,001112399;-0,000695229;0,003991468;25,00273791;24,8612;3,153460289;69,9269146;2,223450433;3,17967759;0,930009856;0,463248801;22,10421403;1,581726805;24,15318111;-0,261011343;-0,010021186;-0,267375988;511,2518224;511,6622485;-5,73E-05;65,76306425;-0,010504508;21,99173014;21,97662667;-3,88E-05;77,31601561;29;7;1;0;53968,30624;RECT-3213-20250417-12_33_03;10313,5;5,578846154;2,87;-0,943848834;-0,267375988;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,267375988;#DIV/0!;1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-1,059491694;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145179;500,399;500;21,9765;21,9912;500,02;21,6771;400,039;101,074;0,100001;25;24,8612;999,9;0;0;10031,9;0;0,221054;0,399078;511,643;511,243;-0,0146446;500;21,9912;2,22125;2,22273;19,1164;19,1271;0,0500092;0;0;0;14,06;0,0500092;-16,87;-0,05;35,125;40,812;37,812;41,562;37,875;0;0;0;122;0;5,578846154;6,958290684;-8,936068321;-5,350769231;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,286000632;0,100072917;0,031559701;1;-0,000411294;-0,002445869;0,000378068;1;2;2;02/Feb;3,01864;2,77495;0,114702;0,113916;0,113958;0,113728;22891,6;26741,6;22657;27727,4;29091,8;35080,2;36318,3;44011,5;1,7134;2,24198;0,0651367;0;23,7913;999,9;60,9;28,6;23,6786;61,8971;10,1723;1;-0,203328;-0,0608388;20,2979;5,19812;11,9501;4,94745;3,3;9999;9999;9999;227,4;1,8602;1,86081;1,86157;1,85718;1,85686;1,85791;1,85875;1,85828;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,379;0,2994;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;142,6;142,7;1,26587;2,52563;1,54663;2,23877;1,49658;2,44263;34,6692;24,2101;18;331,967;696,812;23,9887;24,8113;30,0002;24,8028;24,7983;25,3516;15,4254;100;23,9921;500;22,0154;100,233;100,751
31;1745145301;3673,6;2,50;20250420 12:35:01;12:35:01;none;basetest;;direct apply on fiberoptic+tape;1745145301;-6,79E-06;-0,006789494;-0,297708476;400,527;-255,3039343;-25,83111887;40,52448536;-0,000727423;2,958158347;-0,000727522;-0,000454693;0,003991468;24,97727555;24,8298;3,147555557;70,18544284;2,228413147;3,175036101;0,91914241;0,29941667;23,23626992;1,659890076;25,19956813;-0,338848466;-0,005997333;-0,297708476;409,0328472;409,5299818;-0,006024318;65,76306425;-0,006789494;22,03536866;22,02531939;1,10E-05;77,31601561;29;7;1;0;54097,04144;RECT-3214-20250417-12_35_05;10325,1;5,283461538;2,51;-1,104964756;-0,297708476;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,297708476;#DIV/0!;-1,77E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-0,90500624;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145301;400,527;400,015;22,0247;22,0335;400,095;21,7237;399,903;101,078;0,0999115;24,9755;24,8298;999,9;0;0;10055,6;0;0,276317;0,512146;409,547;409,027;-0,00879288;400,015;22,0335;2,22621;2,2271;19,1522;19,1586;0,0500092;0;0;0;1,91;0,0500092;4,18;1,14;34,187;38,312;36,312;37,812;36,437;0;0;0;122,2;0;5,283461538;-3,210597674;11,52888843;-1,812307692;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,355383814;0,109930455;0,032082029;1;-0,000240055;-0,002195224;0,000475509;1;2;2;02/Feb;3,01849;2,77507;0,0970797;0,0963828;0,114138;0,113887;23347,1;27271,2;22657,2;27728,3;29085,8;35074,3;36319,1;44012,9;1,71318;2,2421;0,0651702;0;23,7593;999,9;60,8;28,6;23,6389;61,8289;10,2003;1;-0,204101;-0,254581;20,2959;5,19662;11,9502;4,94725;3,3;9999;9999;9999;227,4;1,8602;1,86081;1,86157;1,85721;1,85688;1,85792;1,85881;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,432;0,301;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;144,6;144,8;1,05713;2,52808;1,54663;2,23755;1,49658;2,45361;34,6692;24,2013;18;331,796;696,757;24,1097;24,7988;30;24,7897;24,7861;21,1923;15,122;100;24,123;400;22,0247;100,234;100,754
32;1745145424;3796,1;2,50;20250420 12:37:03;12:37:03;none;basetest;;direct apply on fiberoptic+tape;1745145424;-1,39E-05;-0,013943585;-0,352349194;300,49;-81,30491935;-8,226519468;30,40390243;-0,001482651;2,954596175;-0,001483064;-0,000926878;0,003991468;25,01502582;24,8721;3,155512283;70,0706405;2,229535194;3,181839324;0,925977089;0,614912079;22,18884473;1,587602903;24,39535118;-0,313357747;-0,013293708;-0,352349194;306,7391183;307,2775939;0,000288644;65,76306425;-0,013943585;22,05649693;22,03624909;-2,61E-05;77,31601561;29;7;1;0;53985,96158;RECT-3215-20250417-12_37_08;10314,5;2,075;4,03;0,485111663;-0,352349194;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,352349194;#DIV/0!;-1,77E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,061381074;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145424;300,49;300,014;22,0351;22,0546;300,001;21,7337;400,024;101,081;0,100079;25,0114;24,8721;999,9;0;0;10035;0;0,256975;0,476135;307,261;306,78;-0,0195217;300,014;22,0546;2,22732;2,22929;19,1602;19,1744;0,0500092;0;0;0;-4,55;0,0500092;-1,39;0,54;34,562;39,812;37,062;39,937;37,187;0;0;0;121,8;0;2,075;-11,69675183;11,31623928;-2,969230769;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,330692131;0,022002554;0,032592613;1;-0,001698286;0,002264949;0,000363359;1;2;2;02/Feb;3,01864;2,77506;0,0772973;0,0767377;0,114181;0,113967;23858;27863,8;22656,9;27728,2;29083,1;35070,4;36318,2;44012,8;1,71358;2,24195;0,0661835;0;23,785;999,9;60,7;28,6;23,5971;61,689;10,1923;1;-0,204268;0,0505991;20,2974;5,19857;11,9501;4,94755;3,3;9999;9999;9999;227,5;1,8602;1,86081;1,86157;1,85722;1,85686;1,85791;1,85869;1,85826;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,489;0,3014;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;146,7;146,8;0,841064;2,53906;1,54663;2,23755;1,49658;2,4707;34,6692;24,2013;18;331,918;696,489;24,0846;24,7879;29,9999;24,7799;24,7758;16,8448;14,8469;100;24,0924;300;22,0813;100,232;100,754
33;1745145546;3918,6;2,50;20250420 12:39:06;12:39:06;none;basetest;;direct apply on fiberoptic+tape;1745145546;-1,57E-05;-0,015678218;-0,43653507;200,66;-214,5610422;-21,70892601;20,30244189;-0,001681255;2,950255964;-0,001681787;-0,001051069;0,003991468;25,00227961;24,8592;3,153083903;70,2970134;2,234978522;3,179336381;0,918105381;0,691409398;22,10853374;1,583975646;24,38791025;-0,463787476;-0,014796294;-0,43653507;204,5510115;205,2177394;0,000410528;65,76306425;-0,015678218;22,11200274;22,08903273;-2,97E-06;77,31601561;29;7;1;0;53860,91324;RECT-3216-20250417-12_39_11;10314,2;3,282692308;2,81;-0,168217903;-0,43653507;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,43653507;#DIV/0!;-2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-5,944670464;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145546;200,66;199,96;22,0895;22,1112;200,112;21,7863;400,077;101,078;0,100321;24,9982;24,8592;999,9;0;0;10010,6;0;0,23487;0,700058;205,193;204,482;-0,0217152;199,96;22,1112;2,23276;2,23496;19,1994;19,2151;0,0500092;0;0;0;-7,35;0,0500092;-1,18;0,46;35,25;40,937;37,937;41,75;38;0;0;0;121,3999999;0;3,282692308;6,531624019;-15,32547029;-4,391923077;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,435848417;0,046318472;0,019308094;1;-0,001948661;0,000159711;0,000122687;1;2;2;02/Feb;3,01871;2,77509;0,0547819;0,0543323;0,114375;0,114169;24441,1;28541,1;22657,8;27729,4;29077,3;35063,1;36319,9;44014,7;1,71458;2,2418;0,0653788;0;23,7853;999,9;60,7;28,6;23,5975;62,049;10,1322;1;-0,204807;-0,129246;20,2978;5,19842;11,9501;4,94735;3,3;9999;9999;9999;227,5;1,86024;1,86081;1,8616;1,85724;1,85689;1,85791;1,85873;1,85824;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,548;0,3032;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;148,7;148,8;0,615234;2,55371;1,54663;2,23877;1,49658;2,44629;34,6692;24,2013;18;332,323;696,277;24,0434;24,7842;30,0002;24,7737;24,7696;12,3293;14,5215;100;24,0447;200;22,1169;100,237;100,758
34;1745145669;4041,1;2,50;20250420 12:41:08;12:41:08;none;basetest;;direct apply on fiberoptic+tape;1745145669;7,07E-06;0,00707467;-0,471277174;100,675;1086,630921;109,9463609;10,18639326;0,000758061;2,95756185;0,000757953;0,00047373;0,003991468;24,96039721;24,826;3,146841628;70,21263028;2,227508977;3,172518915;0,919332651;-0,311992947;21,71682774;1,551527533;22,9603538;-0,449509191;0,009404911;-0,471277174;102,2297848;102,9504242;0,000350008;65,76306425;0,00707467;22,0045305;22,01537212;-5,84E-05;77,31601561;29;7;1;0;54081,99428;RECT-3217-20250417-12_41_13;10321,2;1,6436;4,02;0,591144279;-0,471277174;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,471277174;#DIV/0!;-2,20E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,691634405;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145669;100,675;100,002;22,0151;22,0013;100,067;21,7144;399,907;101,081;0,0999611;24,9622;24,826;999,9;0;0;10051,9;0;0,225198;0,67337;102,941;102,251;0,0138531;100,002;22,0013;2,22531;2,22391;19,1457;19,1356;0,0500092;0;0;0;-10,59;0,0500092;6,12;1,47;34;37,937;36;37,375;36,187;0;0;0;121,5999999;0;1,6436;-32,58999979;21,83615373;-0,9632;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,445524246;0,033146612;0,018272193;1;-0,000571695;0,009343799;0,001591209;1;2;2;02/Feb;3,01849;2,77508;0,0288535;0,0286141;0,114113;0,113781;25110,7;29317;22656,9;27728,9;29084,3;35077,3;36318,4;44013,8;1,71365;2,2417;0,0648014;0;23,7615;999,9;60,6;28,6;23,557;61,939;10,2845;1;-0,205267;-0,271446;20,2952;5,19498;11,9501;4,9473;3,3;9999;9999;9999;227,5;1,8602;1,86081;1,86157;1,85719;1,85685;1,85791;1,8587;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,608;0,3007;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;150,8;150,9;0,380859;2,57324;1,54663;2,23877;1,49658;2,43286;34,6921;24,2013;18;331,894;696,136;24,1048;24,7821;30,0001;24,7695;24,7654;7,64781;14,8131;100;24,1086;100;21,979;100,233;100,756
35;1745145791;4163,6;2,50;20250420 12:43:11;12:43:11;none;basetest;;direct apply on fiberoptic+tape;1745145791;-2,10E-05;-0,021014548;-0,558917165;50,7982;-345,2563266;-34,93305411;5,13976467;-0,002244629;2,953700659;-0,002245578;-0,001403401;0,003991468;25,01465422;24,8536;3,152030231;70,10551858;2,230352424;3,181422047;0,921677806;0,926741568;24,77772998;1,773189315;27,48165233;-0,533410749;-0,021332793;-0,558917165;51,09335494;51,95112424;-4,47E-05;65,76306425;-0,021014548;22,07506616;22,04344;0,000100606;77,31601561;29;7;1;0;53960,04743;RECT-3218-20250417-12_43_15;10316,4;2,368076923;3,04;0,221027328;-0,558917165;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,558917165;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;4,524327418;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145791;50,7982;49,9963;22,0434;22,0747;50,1603;21,7417;399,921;101,08;0,100055;25,0092;24,8536;999,9;0;0;10030;0;0,221054;0,801861;51,9432;51,1249;-0,0312576;49,9963;22,0747;2,22814;2,2313;19,1661;19,1889;0,0500092;0;0;0;-11,61;0,0500092;-5,39;0,22;34,625;40;37,187;40,187;37,312;0;0;0;121,8999999;0;2,368076923;-33,65367528;5,048889069;-2,843846154;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,54573038;0,076985283;0,017486917;1;-0,002863138;0,000669614;0,000819759;1;2;2;02/Feb;3,01852;2,77499;0,0147018;0,0145434;0,114213;0,114042;25477,4;29741,8;22657,4;27728,7;29081,2;35066,2;36319,2;44013,7;1,71403;2,24155;0,0664964;0;23,7613;999,9;60,5;28,6;23,5213;62,089;10,3125;1;-0,205213;-0,114662;20,2978;5,19752;11,9501;4,94735;3,3;9999;9999;9999;227,6;1,8602;1,86081;1,86157;1,85721;1,85691;1,85791;1,85875;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,638;0,3017;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;152,8;152,9;0,263672;2,58911;1,54663;2,23755;1,49658;2,43286;34,6921;24,2013;18;332,059;696,006;24,0962;24,7821;30,0001;24,7695;24,7654;5,31209;14,263;100;24,0949;50;22,062;100,235;100,756
36;1745145914;4286,1;2,50;20250420 12:45:13;12:45:13;none;basetest;;direct apply on fiberoptic+tape;1745145914;-1,71E-05;-0,017103663;-0,544861294;-0,859293;-473,5765894;-47,91840014;-0,086946751;-0,001829913;2,953102818;-0,001830543;-0,001144033;0,003991468;25,00964437;24,8661;3,1543826;70,24144387;2,234143956;3,180663485;0,920238644;0,75427153;22,14578817;1,585226131;24,4892773;-0,53887617;-0,019153048;-0,544861294;-1,706959236;-0,872447473;0,00020872;65,76306425;-0,017103663;22,10588372;22,08065939;1,66E-05;77,31601561;29;7;1;0;53943,31179;RECT-3219-20250417-12_45_18;10311,3;1,805;3,94;0,541878173;-0,544861294;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,544861294;#DIV/0!;1,06E-14;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,845433255;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745145914;-0,859293;-1,66772;22,08;22,1081;-1,52816;21,7771;399,932;101,084;0,100056;25,0052;24,8661;999,9;0;0;10026,2;0;0,221054;0,808427;-0,878694;-1,70542;-0,0280972;-1,66772;22,1081;2,23193;2,23477;19,1933;19,2138;0,0500092;0;0;0;-3,86;0,0500092;1,68;0,28;35,375;41,125;38;41,937;38,062;0;0;0;122,1999998;0;1,805;18,09675205;9,086837557;-2,138076923;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,543474976;0,016020383;0,040523034;1;-0,002226034;0,001277677;0,00021784;1;2;2;02/Feb;3,01854;2,77496;-0,000450311;-0,000487866;0,114347;0,114164;25868,2;30195,4;22656,3;27728,4;29075;35060,2;36317,5;44012,8;1,71402;2,2412;0,0667013;0;23,7704;999,9;60,4;28,6;23,4786;61,979;10,3726;1;-0,204075;-0,0610921;20,2977;5,19767;11,9501;4,94735;3,3;9999;9999;9999;227,6;1,86022;1,86081;1,86159;1,85729;1,85691;1,85792;1,85881;1,8583;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,669;0,3029;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;154,8;155;0,0292969;4,99634;1,54663;2,23755;1,49658;2,42432;34,715;24,1926;18;332,093;695,774;24,001;24,7925;30,0001;24,7757;24,7708;0;13,987;100;24,0006;0;22,1349;100,23;100,754
37;1745146036;4408,6;2,50;20250420 12:47:16;12:47:16;none;basetest;;direct apply on fiberoptic+tape;1745146036;1,93E-05;0,019259782;-0,480112859;51,4675;422,1402432;42,71552199;5,207892788;0,002053387;2,956262918;0,002052595;0,001282943;0,003991468;24,96584993;24,8346;3,148457565;70,07247912;2,224203052;3,17414637;0,924254513;-0,84935638;21,70728993;1,551661911;22,41358693;-0,629171643;0,02303925;-0,480112859;51,74117291;52,62658061;-0,022229848;65,76306425;0,019259782;21,94914401;21,98146545;-0,000515785;77,31601561;29;7;1;0;54042,42719;RECT-3220-20250417-12_47_21;10318,8;1,64;3,19;0,485893417;-0,480112859;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,480112859;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,058064516;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745146036;51,4675;50,5255;21,9809;21,9471;50,8299;21,6813;399,991;101,088;0,0999883;24,9708;24,8346;999,9;0;0;10043,8;0;0,221054;0,941982;52,6242;51,6593;0,0338192;50,5255;21,9471;2,222;2,21858;19,1218;19,0971;0,0500092;0;0;0;7,54;0,0500092;-7,09;1,78;34;38,25;36,187;37,75;36,375;0;0;0;121,3999999;0;1,64;8,007692592;7,179230644;-3,7932;15;1745136623;10:10:23;1745136623;1745136615;1;0,324;-0,017;0,436;-0,036;391;9;0,4;0,15;-0,457046055;-0,027667345;0,037231816;1;0,000825645;0,005618941;0,001009666;1;2;2;02/Feb;3,01858;2,77504;0,0148956;0,0146955;0,113991;0,113589;25470;29735,1;22655,4;27726,9;29086,6;35082,4;36316,4;44010,8;1,7145;2,24058;0,0648201;0;23,7699;999,9;60,4;28,6;23,4807;61,979;10,2043;1;-0,202271;-0,296555;20,2976;5,19797;11,9503;4,94735;3,3;9999;9999;9999;227,6;1,8602;1,86081;1,86157;1,85726;1,85687;1,85793;1,85878;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,638;0,2996;0,667958366;-0,00059582;-6,37E-08;1,99E-10;-0,092693068;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;156,9;157;0,281982;2,60254;1,54663;2,23755;1,49658;2,44629;34,7608;24,2013;18;332,405;695,44;24,197;24,8155;30,0001;24,7945;24,7861;5,67326;14,7996;100;24,2114;50;21,9517;100,227;100,749
